age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job,marital,education,default,contact,month,day_of_week,poutcome,target_campaign,target_personal_loan,target_housing_loan
31.0,42.0,6.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1,2,3,0,0,3,1,1,no,no,no
35.0,108.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.962,5228.1,4,1,6,0,0,1,2,1,no,no,yes
29.0,202.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,1,1,2,0,0,6,0,1,no,no,no
58.0,260.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,4,1,6,0,0,3,1,1,no,no,yes
43.0,269.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1,1,0,0,1,6,3,1,no,no,yes
38.0,215.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,2,1,2,0,0,3,0,1,no,no,yes
36.0,54.0,4.0,999.0,0.0,1.4,93.918,-42.7,4.958,5228.1,9,2,5,0,0,3,2,1,no,no,no
56.0,139.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,5,1,5,0,0,1,3,1,no,no,no
32.0,99.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,0,1,6,0,1,6,2,1,no,no,no
48.0,67.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1,1,2,0,1,1,0,1,no,no,yes
31.0,57.0,4.0,999.0,0.0,-3.4,92.649,-30.1,0.714,5017.5,9,1,6,0,1,7,1,1,no,no,no
41.0,234.0,1.0,999.0,2.0,-1.8,92.893,-46.2,1.344,5099.1,1,1,0,0,0,6,3,0,no,no,yes
51.0,386.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,4,1,6,0,0,1,2,1,no,no,yes
26.0,619.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,0,2,3,0,1,6,0,1,yes,no,no
34.0,260.0,3.0,3.0,2.0,-3.4,92.379,-29.8,0.773,5017.5,0,2,6,0,0,9,0,2,yes,no,no
26.0,71.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.864,5228.1,1,1,2,0,1,4,4,1,no,no,yes
39.0,225.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,9,1,3,0,0,1,1,1,no,no,no
52.0,867.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,5,0,5,0,0,3,3,1,no,no,no
57.0,1441.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,6,1,6,0,0,3,2,1,yes,yes,no
38.0,100.0,5.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,3,1,6,0,1,4,1,1,no,no,no
31.0,172.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,1,3,0,0,6,2,0,no,no,no
32.0,154.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,1,3,0,0,3,4,1,no,no,yes
31.0,97.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1,1,2,0,1,6,3,1,no,no,yes
32.0,356.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,2,1,3,0,0,7,2,1,no,no,yes
44.0,351.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.958,5228.1,0,1,6,0,1,4,2,1,no,no,yes
44.0,218.0,1.0,999.0,0.0,-1.8,92.843,-50.0,1.757,5099.1,4,1,1,0,0,5,2,1,no,yes,yes
39.0,138.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,0,1,3,0,0,7,4,1,no,no,no
38.0,63.0,2.0,999.0,0.0,-1.8,92.843,-50.0,1.757,5099.1,9,1,5,0,0,5,2,1,yes,yes,yes
49.0,138.0,1.0,999.0,0.0,-2.9,92.201,-31.4,0.883,5076.2,4,0,6,0,0,1,3,1,no,yes,yes
51.0,295.0,3.0,999.0,0.0,-2.9,92.963,-40.8,1.215,5076.2,0,1,6,0,1,4,1,1,no,no,no
55.0,303.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,10,1,6,0,0,7,2,1,no,no,yes
49.0,1171.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.958,5228.1,9,0,3,0,0,3,2,1,no,no,yes
29.0,146.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,1,2,3,0,0,6,4,1,no,yes,yes
49.0,77.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,9,1,5,0,1,4,2,1,no,no,no
39.0,281.0,2.0,999.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,1,1,2,0,1,7,2,0,no,no,no
30.0,111.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,7,2,3,0,0,6,1,1,no,no,no
37.0,347.0,1.0,999.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,9,2,5,0,0,7,0,0,no,no,yes
54.0,50.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,1,1,0,0,0,6,1,1,no,no,no
35.0,224.0,3.0,999.0,0.0,-2.9,92.201,-31.4,0.869,5076.2,9,1,6,0,0,1,0,1,no,no,no
41.0,175.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,9,2,5,0,0,6,3,0,no,no,yes
31.0,258.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,9,1,5,0,1,6,0,1,no,no,no
30.0,514.0,7.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,0,1,6,0,0,1,1,1,no,no,no
43.0,166.0,3.0,999.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,9,1,5,0,0,7,3,0,no,no,yes
31.0,70.0,8.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,1,1,5,0,1,4,3,1,no,no,no
33.0,166.0,3.0,6.0,2.0,-3.4,92.431,-26.9,0.74,5017.5,0,2,6,0,1,8,2,2,yes,no,yes
30.0,164.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,4,0,6,0,1,6,0,1,no,yes,no
47.0,429.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,0,2,6,0,0,1,2,1,no,no,no
32.0,146.0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,7,1,5,0,0,6,3,0,no,no,yes
41.0,145.0,24.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,9,1,3,0,1,4,0,1,no,no,yes
60.0,59.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1,1,5,0,1,6,3,1,no,no,no
42.0,274.0,1.0,999.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,7,1,3,0,0,0,1,1,no,no,yes
39.0,328.0,2.0,6.0,3.0,-1.8,93.876,-40.0,0.683,5008.7,7,1,3,0,0,6,2,2,yes,no,yes
29.0,108.0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1,1,1,0,0,6,2,1,no,no,yes
40.0,498.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,2,5,0,0,3,2,1,no,no,yes
30.0,147.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.864,5191.0,7,1,3,0,1,6,0,1,no,no,no
38.0,275.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,0,1,3,0,0,6,4,1,no,no,no
37.0,316.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,1,6,3,1,no,no,no
26.0,200.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,1,2,2,0,0,3,1,1,no,no,yes
37.0,288.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,4,1,6,0,1,4,2,1,no,no,no
44.0,390.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,9,1,3,0,0,1,0,1,no,yes,yes
46.0,318.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,0,1,3,0,0,6,0,0,no,no,no
59.0,85.0,1.0,999.0,0.0,-0.1,93.798,-40.4,4.968,5195.8,0,1,6,0,1,8,3,1,yes,no,no
52.0,607.0,5.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,7,1,3,0,0,1,3,1,no,no,yes
40.0,279.0,4.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,9,0,5,0,0,1,3,1,no,no,no
44.0,40.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,7,1,3,0,1,4,0,1,no,no,yes
35.0,121.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,4,1,6,0,0,7,1,1,no,no,yes
33.0,335.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,9,1,5,0,0,1,0,1,no,no,no
38.0,130.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,1,1,0,0,0,6,2,1,no,no,yes
53.0,398.0,2.0,999.0,0.0,-1.8,93.749,-34.6,0.644,5008.7,2,1,0,0,0,0,3,1,yes,yes,yes
56.0,267.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,10,0,3,0,1,6,4,1,no,no,yes
48.0,128.0,6.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1,1,3,0,0,1,4,1,no,no,yes
45.0,800.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,0,3,0,0,3,0,1,no,no,yes
48.0,294.0,1.0,999.0,1.0,-3.4,92.431,-26.9,0.74,5017.5,4,1,6,0,0,8,4,0,yes,no,yes
62.0,163.0,2.0,999.0,0.0,-1.8,92.843,-50.0,1.52,5099.1,0,1,3,0,1,5,1,1,yes,no,no
24.0,1150.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.958,5228.1,7,2,3,0,0,3,2,1,yes,no,no
33.0,87.0,1.0,999.0,0.0,-3.4,92.431,-26.9,0.731,5017.5,0,2,3,0,0,8,1,1,no,no,no
49.0,361.0,2.0,999.0,1.0,-1.8,93.369,-34.8,0.635,5008.7,9,0,5,0,0,5,3,0,no,no,yes
54.0,187.0,2.0,999.0,0.0,-3.4,92.431,-26.9,0.739,5017.5,3,1,5,0,1,8,1,1,no,no,no
57.0,187.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,9,0,6,0,1,4,3,1,no,yes,no
31.0,89.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,0,2,3,0,0,7,0,1,no,no,no
51.0,147.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,1,6,0,0,3,2,1,no,no,yes
50.0,634.0,1.0,999.0,0.0,-1.8,93.749,-34.6,0.644,5008.7,9,2,6,0,1,0,0,1,yes,no,yes
30.0,83.0,1.0,999.0,2.0,-2.9,92.201,-31.4,0.881,5076.2,0,2,6,0,0,1,0,0,no,no,yes
30.0,245.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,1,2,0,0,3,1,1,no,no,yes
46.0,372.0,1.0,999.0,0.0,-2.9,92.963,-40.8,1.26,5076.2,0,0,3,0,0,4,1,1,yes,no,yes
48.0,984.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,1,1,0,0,1,4,1,1,no,no,no
31.0,1855.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,2,2,6,0,0,7,2,1,no,no,no
40.0,133.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,9,1,6,0,0,6,0,1,no,yes,yes
42.0,377.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.264,5099.1,9,1,5,0,0,6,1,1,yes,no,no
57.0,5.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.663,5195.8,0,0,6,0,1,7,4,1,no,no,no
36.0,101.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.264,5099.1,9,1,6,0,0,6,1,1,no,yes,yes
53.0,429.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,7,1,3,0,1,6,4,1,no,no,no
58.0,83.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,6,1,2,0,0,1,3,1,no,no,no
35.0,143.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,2,6,0,0,6,2,0,no,no,yes
41.0,1203.0,2.0,999.0,1.0,-1.8,93.075,-47.1,1.479,5099.1,0,1,1,0,0,0,0,0,yes,no,no
30.0,129.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,9,2,5,0,0,1,4,1,no,no,yes
37.0,227.0,9.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,7,2,3,0,1,6,3,1,no,no,yes
53.0,723.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.955,5228.1,7,1,2,0,1,3,3,1,no,no,yes
28.0,119.0,4.0,999.0,1.0,-1.8,92.893,-46.2,1.25,5099.1,0,2,6,0,0,6,0,0,no,no,yes
29.0,347.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.958,5228.1,2,2,6,0,1,4,4,1,no,no,no
44.0,358.0,4.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,0,1,6,0,0,7,0,1,no,no,yes
56.0,308.0,2.0,999.0,0.0,-2.9,92.469,-33.6,1.059,5076.2,5,1,3,0,0,3,0,1,yes,yes,yes
31.0,16.0,35.0,999.0,0.0,1.4,93.918,-42.7,4.968,5228.1,7,2,3,0,0,3,2,1,no,no,no
40.0,128.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,1,2,2,0,1,4,1,1,no,no,yes
47.0,72.0,6.0,6.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,1,1,3,0,1,6,0,2,no,yes,yes
37.0,107.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.344,5099.1,4,2,6,0,0,6,3,0,no,no,no
57.0,768.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,5,1,6,0,1,6,3,1,no,no,yes
37.0,94.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,1,2,5,0,0,1,4,1,no,no,no
34.0,78.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,0,2,6,0,0,1,0,1,no,yes,no
43.0,262.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,1,6,3,1,no,yes,no
49.0,163.0,1.0,999.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,0,1,6,0,0,7,3,0,no,no,no
25.0,54.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.962,5228.1,0,2,3,0,1,4,4,1,no,no,yes
38.0,74.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.968,5228.1,7,1,3,0,0,3,2,1,no,yes,no
40.0,257.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.866,5228.1,10,0,3,0,1,4,2,1,no,yes,no
31.0,259.0,1.0,999.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,9,2,6,0,0,7,3,0,no,no,no
29.0,64.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,9,1,5,0,1,6,3,1,no,no,no
57.0,73.0,10.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,1,6,0,0,3,2,1,no,no,yes
38.0,525.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,4,1,6,0,0,6,0,1,no,no,no
48.0,210.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,0,2,6,0,0,7,4,1,no,no,yes
32.0,823.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,0,2,6,0,0,1,4,1,yes,no,no
30.0,103.0,2.0,999.0,0.0,-3.4,92.379,-29.8,0.771,5017.5,6,1,6,0,1,9,1,1,no,no,yes
34.0,66.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,7,0,3,0,0,6,0,1,no,no,no
60.0,347.0,2.0,4.0,1.0,-1.1,94.767,-50.8,1.035,4963.6,1,1,0,0,0,7,3,2,no,no,yes
37.0,96.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,9,1,5,0,1,4,2,1,no,no,no
47.0,56.0,5.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,9,0,3,0,0,1,4,1,no,no,yes
28.0,226.0,3.0,999.0,1.0,-1.7,94.027,-38.3,0.898,4991.6,0,1,6,0,0,1,1,0,no,no,yes
33.0,165.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,0,1,6,0,0,6,3,0,yes,no,yes
36.0,183.0,9.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,9,1,5,0,1,4,4,1,no,no,no
31.0,464.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,6,1,6,0,1,4,1,1,no,yes,yes
37.0,271.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,1,1,2,0,0,6,2,1,no,no,yes
32.0,93.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,9,2,6,0,0,1,4,1,no,yes,yes
29.0,468.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,4,2,6,0,0,6,0,0,no,no,yes
33.0,252.0,2.0,3.0,2.0,-1.1,94.601,-49.5,0.977,4963.6,7,2,6,0,0,8,1,2,yes,no,yes
57.0,381.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.966,5228.1,3,1,0,0,1,3,2,1,no,no,yes
35.0,15.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,1,1,2,0,1,4,0,1,no,no,no
34.0,210.0,1.0,999.0,0.0,-1.8,93.075,-47.1,1.405,5099.1,1,1,2,0,0,0,0,1,no,no,yes
50.0,82.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,2,1,2,0,1,4,0,1,no,no,yes
49.0,289.0,1.0,999.0,1.0,-1.8,93.075,-47.1,1.41,5099.1,4,1,6,0,0,0,2,0,no,no,no
28.0,549.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,1,1,2,0,0,6,4,1,no,no,no
52.0,139.0,2.0,6.0,1.0,-1.7,94.215,-40.3,0.893,4991.6,0,1,5,0,0,3,3,2,no,yes,yes
65.0,263.0,1.0,999.0,0.0,-1.1,94.199,-37.5,0.879,4963.6,9,1,5,0,0,9,2,1,no,no,no
26.0,77.0,3.0,999.0,0.0,-1.8,93.075,-47.1,1.41,5099.1,1,1,2,0,0,0,2,1,no,no,yes
56.0,123.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,0,2,0,0,3,1,1,no,yes,yes
39.0,150.0,4.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,3,1,2,0,0,7,0,1,no,no,yes
23.0,34.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,2,3,0,0,3,1,1,no,no,yes
32.0,159.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,0,2,6,0,0,1,2,1,no,no,no
35.0,789.0,1.0,999.0,0.0,-2.9,92.201,-31.4,0.883,5076.2,0,2,6,0,0,1,2,1,no,no,yes
50.0,650.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,4,1,6,0,0,3,2,1,no,no,no
58.0,83.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,5,0,6,0,1,6,1,1,no,no,yes
37.0,75.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,1,0,5,0,0,7,2,1,no,no,yes
34.0,169.0,1.0,7.0,2.0,-3.4,92.649,-30.1,0.714,5017.5,0,2,6,0,0,7,2,2,yes,no,no
54.0,150.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,9,1,5,0,1,6,4,1,no,no,yes
60.0,133.0,1.0,999.0,0.0,-2.9,92.201,-31.4,0.861,5076.2,0,1,6,0,0,1,1,1,no,no,no
30.0,219.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1,1,2,0,0,3,4,1,no,no,yes
34.0,234.0,1.0,999.0,1.0,-1.8,93.075,-47.1,1.41,5099.1,1,1,2,0,0,0,2,0,no,no,no
30.0,32.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.96,5228.1,1,1,3,0,1,4,1,1,no,no,yes
37.0,164.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.334,5099.1,1,1,0,0,0,6,4,1,no,no,yes
34.0,347.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,9,1,3,0,0,6,1,0,no,no,no
31.0,51.0,8.0,999.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,9,1,1,0,1,7,2,0,no,no,yes
41.0,314.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,7,1,3,0,0,6,4,1,yes,no,yes
48.0,298.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,0,1,6,0,0,7,2,1,no,no,no
21.0,328.0,1.0,999.0,0.0,-3.4,92.431,-26.9,0.739,5017.5,8,2,3,0,0,8,1,1,yes,no,no
38.0,226.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1,1,1,0,1,3,4,1,no,no,yes
42.0,1002.0,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,6,1,6,0,1,6,1,1,no,no,yes
33.0,286.0,2.0,999.0,0.0,-1.7,94.055,-39.8,0.761,4991.6,0,1,6,0,1,4,3,1,no,no,no
38.0,141.0,1.0,999.0,1.0,-1.8,93.369,-34.8,0.655,5008.7,1,2,3,0,0,5,4,0,yes,no,no
52.0,578.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,4,0,6,0,0,7,1,1,no,no,no
44.0,95.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,9,2,5,0,0,1,0,1,no,no,yes
38.0,152.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,9,2,3,0,1,6,4,1,no,no,no
24.0,453.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.962,5228.1,7,2,3,0,1,4,4,1,no,no,yes
32.0,234.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.968,5228.1,9,2,5,0,0,3,2,1,no,yes,yes
32.0,162.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,7,1,3,0,1,6,3,1,no,no,no
50.0,160.0,1.0,999.0,0.0,-1.8,93.075,-47.1,1.4,5099.1,0,1,6,0,0,0,0,1,yes,no,yes
40.0,155.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,7,0,3,0,1,4,0,1,no,no,no
47.0,93.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1,1,1,0,1,6,2,1,no,yes,yes
33.0,167.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,0,2,3,0,0,1,3,1,no,no,yes
27.0,112.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.96,5228.1,0,2,3,0,0,3,1,1,no,no,yes
35.0,159.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,4,1,3,0,1,7,3,1,no,no,yes
49.0,43.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,0,1,0,0,0,6,4,1,no,no,yes
40.0,192.0,5.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,0,0,6,0,1,3,4,1,no,no,no
47.0,470.0,1.0,4.0,2.0,-1.7,94.027,-38.3,0.9,4991.6,0,1,6,0,0,1,4,2,yes,no,no
33.0,191.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,4,1,6,0,0,1,1,1,no,no,no
40.0,97.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,0,2,3,0,1,4,0,1,no,no,no
46.0,387.0,5.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,9,0,5,0,0,3,3,1,no,no,yes
38.0,221.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1,1,1,0,1,6,1,1,no,no,yes
47.0,421.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,7,0,3,0,1,6,4,1,no,no,no
59.0,1241.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,0,1,5,0,0,1,0,1,no,yes,yes
35.0,98.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.958,5228.1,7,1,2,0,1,4,2,1,no,yes,no
29.0,112.0,5.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,0,2,6,0,0,1,3,1,no,no,yes
50.0,381.0,1.0,999.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,4,1,5,0,0,7,0,0,no,no,yes
39.0,10.0,6.0,999.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,4,0,6,0,0,7,2,0,no,no,yes
32.0,6.0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,0,2,5,0,0,6,0,1,no,yes,no
31.0,125.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,9,1,6,0,1,6,4,1,no,yes,no
24.0,298.0,6.0,999.0,0.0,1.4,94.465,-41.8,4.96,5228.1,7,1,3,0,1,4,1,1,no,no,yes
22.0,94.0,2.0,999.0,0.0,-2.9,92.963,-40.8,1.26,5076.2,7,2,3,0,1,4,1,1,no,no,yes
28.0,373.0,2.0,999.0,0.0,-2.9,92.963,-40.8,1.266,5076.2,6,2,6,0,0,4,1,1,no,no,no
41.0,120.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,0,1,2,0,1,3,4,1,no,no,yes
53.0,228.0,1.0,999.0,1.0,-1.8,93.369,-34.8,0.65,5008.7,0,0,6,0,0,5,2,0,no,no,yes
62.0,405.0,1.0,999.0,0.0,-2.9,92.201,-31.4,0.861,5076.2,4,0,3,0,0,1,1,1,yes,no,no
28.0,1148.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.327,5099.1,0,0,6,0,0,6,2,1,yes,no,yes
29.0,69.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,1,2,1,0,1,7,0,1,no,no,no
39.0,182.0,6.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1,0,2,0,1,6,3,1,no,no,yes
60.0,571.0,1.0,999.0,0.0,-1.8,93.075,-47.1,1.365,5099.1,0,1,5,0,0,0,2,1,yes,no,yes
33.0,390.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.354,5099.1,9,1,5,0,1,6,1,1,no,no,yes
32.0,188.0,2.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,1,1,1,0,0,7,4,1,no,yes,no
49.0,214.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,6,1,5,0,1,6,3,1,no,no,yes
31.0,469.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0,1,3,0,1,6,4,1,no,no,no
27.0,189.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,3,1,3,0,0,3,0,1,no,no,yes
38.0,186.0,2.0,999.0,0.0,-1.8,93.075,-47.1,1.384,5099.1,7,1,3,0,0,0,3,1,no,no,no
31.0,112.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,0,1,6,0,0,1,2,1,no,no,no
40.0,94.0,4.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,4,2,3,0,0,3,4,1,no,no,no
28.0,254.0,5.0,999.0,0.0,-3.4,92.649,-30.1,0.715,5017.5,0,1,3,0,0,7,3,1,yes,no,yes
